Date : 2021-11-05 04:16:20
Directory : c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition
Total : 1192 files,  162098 codes, 2660 comments, 86161 blanks, all 250919 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C23.gd                                                             | GDScript           |         23 |          3 |         11 |         37 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C25.gd                                                             | GDScript           |         18 |          0 |          7 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C26.gd                                                             | GDScript           |         32 |          3 |         13 |         48 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C27.gd                                                             | GDScript           |         21 |          3 |          7 |         31 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C28.gd                                                             | GDScript           |         21 |          3 |          8 |         32 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C29.gd                                                             | GDScript           |         15 |          3 |          6 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C3.gd                                                              | GDScript           |         15 |          1 |          8 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C30.gd                                                             | GDScript           |         15 |          3 |          5 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C31.gd                                                             | GDScript           |         15 |          3 |          5 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C32.gd                                                             | GDScript           |         15 |          3 |          5 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C33.gd                                                             | GDScript           |         15 |          3 |          4 |         22 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C34.gd                                                             | GDScript           |         15 |          3 |          5 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C35.gd                                                             | GDScript           |         15 |          3 |          5 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C36.gd                                                             | GDScript           |         15 |          3 |          6 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C37.gd                                                             | GDScript           |         15 |          3 |          6 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C38.gd                                                             | GDScript           |         16 |          3 |          6 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C39.gd                                                             | GDScript           |         27 |          0 |         15 |         42 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C4.gd                                                              | GDScript           |         15 |          1 |          6 |         22 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C41.gd                                                             | GDScript           |         19 |          3 |          4 |         26 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C42.gd                                                             | GDScript           |         15 |          3 |          5 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C44.gd                                                             | GDScript           |         16 |          3 |          5 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C45.gd                                                             | GDScript           |         16 |          3 |          6 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C46.gd                                                             | GDScript           |         16 |          3 |          6 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C47.gd                                                             | GDScript           |         15 |          3 |          6 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C48.gd                                                             | GDScript           |         15 |          3 |          6 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C49.gd                                                             | GDScript           |         15 |          3 |          6 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C5.gd                                                              | GDScript           |         15 |          1 |          6 |         22 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C50.gd                                                             | GDScript           |         15 |          3 |          6 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C51.gd                                                             | GDScript           |         33 |          0 |         18 |         51 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C52.gd                                                             | GDScript           |         15 |          3 |          6 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C53.gd                                                             | GDScript           |         24 |          3 |          9 |         36 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C55.gd                                                             | GDScript           |         20 |          3 |          8 |         31 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C57.gd                                                             | GDScript           |         15 |          3 |          9 |         27 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C58.gd                                                             | GDScript           |         15 |          3 |          8 |         26 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C59.gd                                                             | GDScript           |         15 |          3 |          8 |         26 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C6.gd                                                              | GDScript           |         15 |          1 |          6 |         22 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C60.gd                                                             | GDScript           |         15 |          3 |          8 |         26 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C61.gd                                                             | GDScript           |         15 |          3 |          8 |         26 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C62.gd                                                             | GDScript           |         15 |          3 |          8 |         26 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C63.gd                                                             | GDScript           |         15 |          3 |          7 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C64.gd                                                             | GDScript           |         23 |          3 |          9 |         35 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C65.gd                                                             | GDScript           |         15 |          3 |          7 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C67.gd                                                             | GDScript           |         16 |          3 |          7 |         26 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C68.gd                                                             | GDScript           |         27 |          0 |         15 |         42 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C69.gd                                                             | GDScript           |         16 |          0 |          7 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C7.gd                                                              | GDScript           |         15 |          1 |          6 |         22 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C70.gd                                                             | GDScript           |         16 |          0 |          7 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C71.gd                                                             | GDScript           |         16 |          0 |          7 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C72.gd                                                             | GDScript           |         16 |          0 |          7 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C73.gd                                                             | GDScript           |         16 |          0 |          7 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C74.gd                                                             | GDScript           |         16 |          0 |          7 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C76.gd                                                             | GDScript           |         16 |          0 |          7 |         23 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C8.gd                                                              | GDScript           |         15 |          1 |          6 |         22 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C80.gd                                                             | GDScript           |         15 |          3 |          7 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C9.gd                                                              | GDScript           |         15 |          1 |          8 |         24 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Components\C90.gd                                                             | GDScript           |         15 |          3 |          7 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Gameloop.gd                                                                   | GDScript           |         26 |          1 |         21 |         48 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Components\Components.gd                                              | GDScript           |         75 |          0 |         14 |         89 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Components\Flags.gd                                                   | GDScript           |         26 |          2 |         12 |         40 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Components\Properties.gd                                              | GDScript           |         12 |          0 |          8 |         20 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Components\Templates.gd                                               | GDScript           |          5 |          0 |          9 |         14 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Conditions.gd                                                         | GDScript           |          6 |          6 |          8 |         20 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\ECML.gd                                                               | GDScript           |        138 |          0 |         31 |        169 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\ENUM.gd                                                               | GDScript           |         56 |          7 |         44 |        107 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\ARISPROCGENES.gd                                                | GDScript           |          4 |          0 |          7 |         11 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\BEVAHIOUR.gd                                                    | GDScript           |         25 |          6 |         24 |         55 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\DIOJSONES.gd                                                    | GDScript           |         23 |          0 |         21 |         44 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\ENTROPY.gd                                                      | GDScript           |         30 |          0 |          8 |         38 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\FILE_PATHS.gd                                                   | GDScript           |         23 |          0 |         22 |         45 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\INPUT_PANIC.gd                                                  | GDScript           |         22 |          0 |          9 |         31 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\INPUT_REST.gd                                                   | GDScript           |         20 |          0 |          9 |         29 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\ITEMS.gd                                                        | GDScript           |         30 |          0 |          9 |         39 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\KITS.gd                                                         | GDScript           |         29 |          0 |         20 |         49 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\LEC.gd                                                          | GDScript           |         27 |          0 |         22 |         49 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\MINIMAL_COMP.gd                                                 | GDScript           |        105 |          0 |         27 |        132 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\PLAYER.gd                                                       | GDScript           |         25 |          1 |         10 |         36 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Enums\SOKRATILES.gd                                                   | GDScript           |         37 |          0 |         25 |         62 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Signals.gd                                                            | GDScript           |         12 |          2 |          8 |         22 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Statmods.gd                                                           | GDScript           |         11 |          0 |          6 |         17 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Syntax.gd                                                             | GDScript           |         11 |          0 |         14 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Syntax\EFFECT.gd                                                      | GDScript           |         70 |          0 |         63 |        133 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Syntax\LOOT_TABLE.gd                                                  | GDScript           |         16 |          0 |         20 |         36 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Syntax\NPC.gd                                                         | GDScript           |         30 |          0 |         19 |         49 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Indexes\Syntax\SYNTAX.json                                                    | JSON               |         34 |          0 |         20 |         54 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\001-Atlas\Controller\API.gd                                           | GDScript           |         35 |         10 |         27 |         72 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\001-Atlas\SubAtlas\Actor\Race.gd                                      | GDScript           |          5 |          2 |         29 |         36 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\001-Atlas\SubAtlas\Actor\Role.gd                                      | GDScript           |          5 |          2 |         29 |         36 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\001-Atlas\SubAtlas\Actor\Specialty.gd                                 | GDScript           |          5 |          2 |         29 |         36 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\001-Atlas\SubAtlas\Actor\Template.gd                                  | GDScript           |         11 |          0 |         14 |         25 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\001-Atlas\SubAtlas\Interactables.gd                                   | GDScript           |         10 |          2 |         25 |         37 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\001-Atlas\SubAtlas\KitPart.gd                                         | GDScript           |         82 |          4 |         51 |        137 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\001-Atlas\SubAtlas\Tiles.gd                                           | GDScript           |         24 |          4 |         29 |         57 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Controller\API.gd                               | GDScript           |         38 |          4 |         41 |         83 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Controller\alt.gd                               | GDScript           |         26 |          4 |         22 |         52 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\IO\in.gd                                        | GDScript           |          4 |          0 |         13 |         17 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\IO\out.gd                                       | GDScript           |         17 |          0 |         14 |         31 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Actor\NPC.gd                      | GDScript           |         15 |          7 |         18 |         40 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Actor\Player.gd                   | GDScript           |         15 |          2 |         14 |         31 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Animation\Conditions.gd           | GDScript           |         36 |          4 |         50 |         90 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Animation\Selection.gd            | GDScript           |         17 |          2 |         23 |         42 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Magic\Magic Floor.gd              | GDScript           |          4 |          1 |          7 |         12 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Magic\Magic Interactables.gd      | GDScript           |          4 |          1 |          5 |         10 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Matrix\Matrix Floor.gd            | GDScript           |          4 |          1 |          7 |         12 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Matrix\Matrix Interactables.gd    | GDScript           |          4 |          1 |          5 |         10 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Meat\Meat Floor.gd                | GDScript           |         19 |          6 |         18 |         43 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Layer\Meat\Meat Interactables.gd        | GDScript           |         38 |          8 |         41 |         87 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\Tile Interpreter.gd                     | GDScript           |         14 |          0 |         20 |         34 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\002-Tilemap-Structure\Systems\alt\RenderManager.gd                    | GDScript           |         15 |          0 |         13 |         28 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\003-Entropy\Controller\API.gd                                         | GDScript           |         15 |          2 |         18 |         35 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\003-Entropy\io\In.gd                                                  | GDScript           |          2 |          0 |          4 |          6 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Controller\API.gd                                          | GDScript           |         19 |          7 |         36 |         62 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Entity Manager\_005_Character_StatsToModify.gd                            | GDScript           |         23 |          0 |         14 |         37 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Entity Manager\append.gd                                   | GDScript           |         13 |          0 |         13 |         26 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Entity Manager\change.gd                                   | GDScript           |          2 |          8 |          3 |         13 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Entity Manager\kitMerge.gd                                 | GDScript           |         65 |         11 |         46 |        122 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Entity Manager\remove.gd                                   | GDScript           |          5 |          0 |          5 |         10 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Systems\InitialKitPartToAct.gd                             | GDScript           |         28 |          3 |         26 |         57 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Systems\getter.gd                                          | GDScript           |         24 |          0 |         14 |         38 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Systems\kitRun.gd                                          | GDScript           |         19 |          0 |         18 |         37 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\004-KitSet\Systems\kitSelect.gd                                       | GDScript           |         53 |          3 |         43 |         99 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Controller\API.gd                                          | GDScript           |         37 |         11 |         53 |        101 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Characters\Common.gd                               | GDScript           |          7 |          0 |         12 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Characters\_005_Common_Kitventory.gd                           | GDScript           |         28 |          0 |         27 |         55 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Characters\_005_Character_Stats.gd                                | GDScript           |         47 |          3 |         39 |         89 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Characters\_005_Common_Team.gd                                 | GDScript           |          5 |          0 |         28 |         33 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Chargen\Utils.gd                                   | GDScript           |         11 |          0 |          8 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Chargen\chargen.gd                                 | GDScript           |         39 |          0 |         31 |         70 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Chargen\indirectStatCalculator.gd                  | GDScript           |         18 |          0 |         16 |         34 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Chargen\loadAlt.gd                                 | GDScript           |         51 |          4 |         41 |         96 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Chargen\loadChar.gd                                | GDScript           |         63 |          4 |         41 |        108 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Common\_005_Common_Cloudprinter.gd                             | GDScript           |          2 |          0 |          2 |          4 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Common\_005_Common_Recycler.gd                                 | GDScript           |          2 |          0 |          5 |          7 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Common\Station.gd                                  | GDScript           |         47 |          4 |         39 |         90 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\Common\setter.gd                                   | GDScript           |         26 |          3 |         32 |         61 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\Systems\meta\WorldMap.gd                                   | GDScript           |          2 |          0 |         16 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\006-Player\io\In.gd                                                   | GDScript           |          9 |          0 |          8 |         17 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Controller\API.gd                                 | GDScript           |         12 |         16 |         35 |         63 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\SpaceSlots\Medium\Hub.gd           | GDScript           |         13 |          0 |          9 |         22 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\SpaceSlots\Medium\_AREA.gd         | GDScript           |         12 |          0 |         22 |         34 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\SpaceSlots\Medium\_LINEA.gd        | GDScript           |         13 |          0 |         22 |         35 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\SpaceSlots\Medium\_SELECT.gd       | GDScript           |         12 |          0 |         22 |         34 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\SpaceSlots\Source\Hub.gd           | GDScript           |          9 |          0 |          9 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\SpaceSlots\Source\_SELF.gd         | GDScript           |         12 |          0 |         22 |         34 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\TriggerBasic\Hub.gd                | GDScript           |         36 |          0 |         29 |         65 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\TriggerSpecific\Hub.gd             | GDScript           |         27 |          0 |         26 |         53 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\TriggerSpecific\_BASE.gd           | GDScript           |         17 |          0 |         21 |         38 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\GameSrc\PatnicRoom\Modules\007-Effec-Generator\Entity Manager\TriggerSpecific\_COMPARE_STAT.gd   | GDScript           |         50 |          0 |         35 |         85 |
